sourcetitle-abbrev,citation_title,language,category,year
J. Clin. Endocrinol. Metab.,novel variant phenotype neurog3-associated syndrome,eng,HealthandWellness,2023
Bioresour. Bioprocess.,metal ion removal using low-cost coconut shell activated carbon bioadsorbent recovery lactic acid fermentation broth,eng,"Biotechnology,BioengineeringandLifeSciences",2023
Bioresour. Bioprocess.,metal ion removal using low-cost coconut shell activated carbon bioadsorbent recovery lactic acid fermentation broth,eng,EnvironmentalScience,2023
Bioresour. Bioprocess.,metal ion removal using low-cost coconut shell activated carbon bioadsorbent recovery lactic acid fermentation broth,eng,ChemicalEngineering,2023
Bioresour. Bioprocess.,metal ion removal using low-cost coconut shell activated carbon bioadsorbent recovery lactic acid fermentation broth,eng,MaterialsScience,2023
Arch. Microbiol.,"micromonospora thermarum sp. nov., actinobacterium isolated hot spring soil",eng,"Biotechnology,BioengineeringandLifeSciences",2023
Arch. Microbiol.,"micromonospora thermarum sp. nov., actinobacterium isolated hot spring soil",eng,ComputationalTechnologies,2023
Theranostics,saliva-based microfluidic point-of-care diagnostic,eng,MedicalResearch,2023
Theranostics,saliva-based microfluidic point-of-care diagnostic,eng,"Biotechnology,BioengineeringandLifeSciences",2023
Theranostics,saliva-based microfluidic point-of-care diagnostic,eng,ComputationalTechnologies,2023
Materialpruefung,effect thiosulfate passivation zinc-alloys 3.5 wt% nacl solution 353 k,eng,MaterialsScience,2023
Materialpruefung,effect thiosulfate passivation zinc-alloys 3.5 wt% nacl solution 353 k,eng,ChemicalEngineering,2023
Materialpruefung,effect thiosulfate passivation zinc-alloys 3.5 wt% nacl solution 353 k,eng,Physics,2023
Exp. Dermatol.,exploring role growth factor potential regulator psoriatic plaque formation,eng,MedicalResearch,2023
Exp. Dermatol.,exploring role growth factor potential regulator psoriatic plaque formation,eng,"Biotechnology,BioengineeringandLifeSciences",2023
Exp. Dermatol.,exploring role growth factor potential regulator psoriatic plaque formation,eng,HealthandWellness,2023
Ann. Allergy Asthma Immunol.,effect applied force device design skin prick test performance,eng,MedicalResearch,2023
Ann. Allergy Asthma Immunol.,effect applied force device design skin prick test performance,eng,HealthandWellness,2023
Heliyon,combination natural silica alumina source synthesis mcm-22 zeolite,eng,MaterialsScience,2023
Heliyon,combination natural silica alumina source synthesis mcm-22 zeolite,eng,ChemicalEngineering,2023
Heliyon,combination natural silica alumina source synthesis mcm-22 zeolite,eng,RenewableEnergy,2023
Heliyon,combination natural silica alumina source synthesis mcm-22 zeolite,eng,AgricultureandFoodScience,2023
Heliyon,combination natural silica alumina source synthesis mcm-22 zeolite,eng,EnvironmentalScience,2023
Environ. Monit. Assess.,effective ni(ii) removal red mud modified chitosan aqueous solution,eng,MaterialsScience,2023
Environ. Monit. Assess.,effective ni(ii) removal red mud modified chitosan aqueous solution,eng,ChemicalEngineering,2023
Environ. Monit. Assess.,effective ni(ii) removal red mud modified chitosan aqueous solution,eng,"Biotechnology,BioengineeringandLifeSciences",2023
Sci. Total Environ.,riverine submarine groundwater nutrient fuel high primary production tropical bay,eng,EnvironmentalScience,2023
Sci. Total Environ.,riverine submarine groundwater nutrient fuel high primary production tropical bay,eng,EcologyandConservation,2023
Sci. Total Environ.,riverine submarine groundwater nutrient fuel high primary production tropical bay,eng,AgricultureandFoodScience,2023
J. Hum. Hypertens.,"association socio-demographic characteristic hypertension awareness, treatment, control bangladesh",eng,MedicalResearch,2023
J. Hum. Hypertens.,"association socio-demographic characteristic hypertension awareness, treatment, control bangladesh",eng,HealthandWellness,2023
J. Hum. Hypertens.,"association socio-demographic characteristic hypertension awareness, treatment, control bangladesh",eng,EducationandSocialSciences,2023
J. Mekong Soc.,grammaticalization copula /pēn/ /kʰɯ̄ː/ thai,eng,EducationandSocialSciences,2023
Proc. JCSSE - Int. Jt. Conf. Comput. Sci. Softw. Eng.,edge service placement optimization location-based service,eng,ComputationalTechnologies,2023
Proc. JCSSE - Int. Jt. Conf. Comput. Sci. Softw. Eng.,edge service placement optimization location-based service,eng,MaterialsScience,2023
Chemosphere,bioengineering biowaste recover bioproducts bioenergy: circular economy approach towards sustainable zero-waste environment,eng,RenewableEnergy,2023
Chemosphere,bioengineering biowaste recover bioproducts bioenergy: circular economy approach towards sustainable zero-waste environment,eng,"Biotechnology,BioengineeringandLifeSciences",2023
Chemosphere,bioengineering biowaste recover bioproducts bioenergy: circular economy approach towards sustainable zero-waste environment,eng,EnvironmentalScience,2023
Chemosphere,bioengineering biowaste recover bioproducts bioenergy: circular economy approach towards sustainable zero-waste environment,eng,AgricultureandFoodScience,2023
Chemosphere,bioengineering biowaste recover bioproducts bioenergy: circular economy approach towards sustainable zero-waste environment,eng,ChemicalEngineering,2023
Arts Psychother.,"emotional, physical, sexual abuse reflected self-figure drawing indian street child",eng,EducationandSocialSciences,2023
Arts Psychother.,"emotional, physical, sexual abuse reflected self-figure drawing indian street child",eng,HealthandWellness,2023
Prog Mater Sci,framework structure engineering polymeric carbon nitride recent application,eng,MaterialsScience,2023
Prog Mater Sci,framework structure engineering polymeric carbon nitride recent application,eng,EnvironmentalScience,2023
Prog Mater Sci,framework structure engineering polymeric carbon nitride recent application,eng,ChemicalEngineering,2023
Prog Mater Sci,framework structure engineering polymeric carbon nitride recent application,eng,Nanotechnology,2023
Prog Mater Sci,framework structure engineering polymeric carbon nitride recent application,eng,"Biotechnology,BioengineeringandLifeSciences",2023
Lancet HIV,efficacy safety novel capsid inhibitor lenacapavir treat multidrug-resistant hiv: week 52 result phase 2/3 trial,eng,MedicalResearch,2023
Lancet HIV,efficacy safety novel capsid inhibitor lenacapavir treat multidrug-resistant hiv: week 52 result phase 2/3 trial,eng,"Biotechnology,BioengineeringandLifeSciences",2023
Lancet HIV,efficacy safety novel capsid inhibitor lenacapavir treat multidrug-resistant hiv: week 52 result phase 2/3 trial,eng,HealthandWellness,2023
J. Pediatr. Surg.,hirschsprung-associated inflammatory bowel disease: multicenter study apsa hirschsprung disease interest group,eng,MedicalResearch,2023
J. Pediatr. Surg.,hirschsprung-associated inflammatory bowel disease: multicenter study apsa hirschsprung disease interest group,eng,HealthandWellness,2023
J. Pediatr. Surg.,hirschsprung-associated inflammatory bowel disease: multicenter study apsa hirschsprung disease interest group,eng,"Biotechnology,BioengineeringandLifeSciences",2023
Catal. Commun.,furfural conversion calcined ti fe metal-organic framework continuous flow condition,eng,ChemicalEngineering,2023
Catal. Commun.,furfural conversion calcined ti fe metal-organic framework continuous flow condition,eng,MaterialsScience,2023
Catal. Commun.,furfural conversion calcined ti fe metal-organic framework continuous flow condition,eng,"Biotechnology,BioengineeringandLifeSciences",2023
Catal. Commun.,furfural conversion calcined ti fe metal-organic framework continuous flow condition,eng,RenewableEnergy,2023
J. Prosthet. Dent.,clinician evaluation removable complete denture quality: systematic review criterion measurement property,eng,MedicalResearch,2023
J. Prosthet. Dent.,clinician evaluation removable complete denture quality: systematic review criterion measurement property,eng,HealthandWellness,2023
J. Infect. Public Health,first case series literature review coronavirus disease 2019 (covid-19) associated pulmonary tuberculosis southeast asia: challenge opportunity,eng,MedicalResearch,2023
J. Infect. Public Health,first case series literature review coronavirus disease 2019 (covid-19) associated pulmonary tuberculosis southeast asia: challenge opportunity,eng,HealthandWellness,2023
J. Infect. Public Health,first case series literature review coronavirus disease 2019 (covid-19) associated pulmonary tuberculosis southeast asia: challenge opportunity,eng,"Biotechnology,BioengineeringandLifeSciences",2023
Sci. Rep.,deciphering migraine pain mechanism electrophysiological insight trigeminal ganglion neuron,eng,MedicalResearch,2023
Sci. Rep.,deciphering migraine pain mechanism electrophysiological insight trigeminal ganglion neuron,eng,HealthandWellness,2023
Sci. Rep.,deciphering migraine pain mechanism electrophysiological insight trigeminal ganglion neuron,eng,"Biotechnology,BioengineeringandLifeSciences",2023
Manage. Res. Rev.,takeover market’s effect managerial ownership: evidence hostile takeover susceptibility,eng,EducationandSocialSciences,2023
Manage. Res. Rev.,takeover market’s effect managerial ownership: evidence hostile takeover susceptibility,eng,EnvironmentalPolicyandGovernance,2023
Anal. Chim. Acta,capillary flow-driven immunoassay platform covid-19 antigen diagnostics,eng,MedicalResearch,2023
Anal. Chim. Acta,capillary flow-driven immunoassay platform covid-19 antigen diagnostics,eng,"Biotechnology,BioengineeringandLifeSciences",2023
Anal. Chim. Acta,capillary flow-driven immunoassay platform covid-19 antigen diagnostics,eng,HealthandWellness,2023
Anal. Chim. Acta,capillary flow-driven immunoassay platform covid-19 antigen diagnostics,eng,ComputationalTechnologies,2023
Biomass Convers. Biorefinery,evaluation chemical constituent stoechospermum marginatum potential antioxidant antimicrobial activity,eng,"Biotechnology,BioengineeringandLifeSciences",2023
Biomass Convers. Biorefinery,evaluation chemical constituent stoechospermum marginatum potential antioxidant antimicrobial activity,eng,ChemicalEngineering,2023
Biomass Convers. Biorefinery,evaluation chemical constituent stoechospermum marginatum potential antioxidant antimicrobial activity,eng,EnvironmentalScience,2023
Biomass Convers. Biorefinery,evaluation chemical constituent stoechospermum marginatum potential antioxidant antimicrobial activity,eng,HealthandWellness,2023
Biomass Convers. Biorefinery,evaluation chemical constituent stoechospermum marginatum potential antioxidant antimicrobial activity,eng,MaterialsScience,2023
Aquac. Eng.,evaluation anaerobic baffled reactor (abr) – downflow hanging sponge (dhs) system treatment black wastewater closed recirculating aquaculture system,eng,EnvironmentalScience,2023
Aquac. Eng.,evaluation anaerobic baffled reactor (abr) – downflow hanging sponge (dhs) system treatment black wastewater closed recirculating aquaculture system,eng,ChemicalEngineering,2023
Aquac. Eng.,evaluation anaerobic baffled reactor (abr) – downflow hanging sponge (dhs) system treatment black wastewater closed recirculating aquaculture system,eng,"Biotechnology,BioengineeringandLifeSciences",2023
Aquac. Eng.,evaluation anaerobic baffled reactor (abr) – downflow hanging sponge (dhs) system treatment black wastewater closed recirculating aquaculture system,eng,AgricultureandFoodScience,2023
Int. J. Agric. Technol.,"tourists' behavior importance marketing mix factor decision use community-based agritourism service new normal era rayong province, thailand",eng,AgricultureandFoodScience,2023
Int. J. Agric. Technol.,"tourists' behavior importance marketing mix factor decision use community-based agritourism service new normal era rayong province, thailand",eng,EducationandSocialSciences,2023
"Int. Conf. Electr. Eng./Electron., Comput., Telecommun. Inf. Technol., ECTI-CON",trap deactivation conducting particle gas-insulated switchgear,eng,MaterialsScience,2023
"Int. Conf. Electr. Eng./Electron., Comput., Telecommun. Inf. Technol., ECTI-CON",trap deactivation conducting particle gas-insulated switchgear,eng,ChemicalEngineering,2023
"Int. Conf. Electr. Eng./Electron., Comput., Telecommun. Inf. Technol., ECTI-CON",trap deactivation conducting particle gas-insulated switchgear,eng,Physics,2023
rEFLections,love english: case extracurricular activity conducted thailand’s tertiary level,eng,EducationandSocialSciences,2023
SLAS Technol,plant molecular farming-derived epidermal growth factor revolutionizes hydrogel improving glandular epithelial organoid biofabrication,eng,"Biotechnology,BioengineeringandLifeSciences",2023
SLAS Technol,plant molecular farming-derived epidermal growth factor revolutionizes hydrogel improving glandular epithelial organoid biofabrication,eng,MedicalResearch,2023
SLAS Technol,plant molecular farming-derived epidermal growth factor revolutionizes hydrogel improving glandular epithelial organoid biofabrication,eng,MaterialsScience,2023
Energy Fuels,low-cost electrolyte additive enables ultra-stable dendrite-free zn anode,eng,RenewableEnergy,2023
Energy Fuels,low-cost electrolyte additive enables ultra-stable dendrite-free zn anode,eng,MaterialsScience,2023
Energy Fuels,low-cost electrolyte additive enables ultra-stable dendrite-free zn anode,eng,ChemicalEngineering,2023
Energy Fuels,low-cost electrolyte additive enables ultra-stable dendrite-free zn anode,eng,Nanotechnology,2023
J. Plant Physiol.,ectopic expression rice malate synthase arabidopsis revealed role salt stress response,eng,"Biotechnology,BioengineeringandLifeSciences",2023
J. Plant Physiol.,ectopic expression rice malate synthase arabidopsis revealed role salt stress response,eng,AgricultureandFoodScience,2023
J. Plant Physiol.,ectopic expression rice malate synthase arabidopsis revealed role salt stress response,eng,EnvironmentalScience,2023
Int. J. Publ. Health Sci,vaccination efficacy post-covid-19 symptom delta omicron waves: prospective cohort east indonesia,eng,MedicalResearch,2023
Int. J. Publ. Health Sci,vaccination efficacy post-covid-19 symptom delta omicron waves: prospective cohort east indonesia,eng,HealthandWellness,2023
Nutrients,"role choline neurodevelopmental disorders—a narrative review focusing asc, adhd dyslexia",eng,MedicalResearch,2023
Nutrients,"role choline neurodevelopmental disorders—a narrative review focusing asc, adhd dyslexia",eng,HealthandWellness,2023
Nutrients,"role choline neurodevelopmental disorders—a narrative review focusing asc, adhd dyslexia",eng,"Biotechnology,BioengineeringandLifeSciences",2023
Endoscopy of the Spine: Principle and Practice,full endoscopic drainage cervical epidural abscess,eng,MedicalResearch,2023
Endoscopy of the Spine: Principle and Practice,full endoscopic drainage cervical epidural abscess,eng,HealthandWellness,2023
Am. J. Cardiol.,trend economic burden mortality hospitalized patient aortic stenosis thailand,eng,MedicalResearch,2023
Am. J. Cardiol.,trend economic burden mortality hospitalized patient aortic stenosis thailand,eng,HealthandWellness,2023
Am. J. Cardiol.,trend economic burden mortality hospitalized patient aortic stenosis thailand,eng,EnvironmentalPolicyandGovernance,2023
Constr Build Mater,bonding behavior interface reinforced concrete fire carbon fiber-reinforced polymer,eng,MaterialsScience,2023
Constr Build Mater,bonding behavior interface reinforced concrete fire carbon fiber-reinforced polymer,eng,ChemicalEngineering,2023
Constr Build Mater,bonding behavior interface reinforced concrete fire carbon fiber-reinforced polymer,eng,HealthandWellness,2023
Environm. Nat. Resour. J.,feasibility study plastic waste pyrolysis municipal solid waste landfill spent fcc catalyst,eng,EnvironmentalScience,2023
Environm. Nat. Resour. J.,feasibility study plastic waste pyrolysis municipal solid waste landfill spent fcc catalyst,eng,RenewableEnergy,2023
Environm. Nat. Resour. J.,feasibility study plastic waste pyrolysis municipal solid waste landfill spent fcc catalyst,eng,ChemicalEngineering,2023
Environm. Nat. Resour. J.,feasibility study plastic waste pyrolysis municipal solid waste landfill spent fcc catalyst,eng,MaterialsScience,2023
Environm. Nat. Resour. J.,feasibility study plastic waste pyrolysis municipal solid waste landfill spent fcc catalyst,eng,EnvironmentalPolicyandGovernance,2023
Folia Morphol (Warsz),curcumin reduces blood-nerve barrier abnormality cytotoxicity endothelial cell pericytes induced cisplatin,eng,MedicalResearch,2023
Folia Morphol (Warsz),curcumin reduces blood-nerve barrier abnormality cytotoxicity endothelial cell pericytes induced cisplatin,eng,HealthandWellness,2023
Folia Morphol (Warsz),curcumin reduces blood-nerve barrier abnormality cytotoxicity endothelial cell pericytes induced cisplatin,eng,"Biotechnology,BioengineeringandLifeSciences",2023
Haemophilia,clinical outcome low-dose pharmacokinetic-guided extended half-life versus low-dose standard half-life factor viii concentrate prophylaxis haemophilia patient,eng,MedicalResearch,2023
Haemophilia,clinical outcome low-dose pharmacokinetic-guided extended half-life versus low-dose standard half-life factor viii concentrate prophylaxis haemophilia patient,eng,HealthandWellness,2023
Haemophilia,clinical outcome low-dose pharmacokinetic-guided extended half-life versus low-dose standard half-life factor viii concentrate prophylaxis haemophilia patient,eng,"Biotechnology,BioengineeringandLifeSciences",2023
Int. J. Infect. Dis.,immunogenicity fractional full third dose azd1222 vaccine bnt162b2 messenger rna vaccine two dos coronavac vaccine delta omicron variant,eng,MedicalResearch,2023
Int. J. Infect. Dis.,immunogenicity fractional full third dose azd1222 vaccine bnt162b2 messenger rna vaccine two dos coronavac vaccine delta omicron variant,eng,HealthandWellness,2023
PLoS ONE,strategy: support system collecting analyzing next-generation sequencing data short tandem repeat forensic science,eng,"Biotechnology,BioengineeringandLifeSciences",2023
PLoS ONE,strategy: support system collecting analyzing next-generation sequencing data short tandem repeat forensic science,eng,MedicalResearch,2023
PLoS ONE,strategy: support system collecting analyzing next-generation sequencing data short tandem repeat forensic science,eng,ComputationalTechnologies,2023
PLoS ONE,strategy: support system collecting analyzing next-generation sequencing data short tandem repeat forensic science,eng,EnvironmentalPolicyandGovernance,2023
Saudi Pharm. J.,update current status prospect nitrosation pathway possible root cause nitrosamine formation various pharmaceutical,eng,MedicalResearch,2023
Saudi Pharm. J.,update current status prospect nitrosation pathway possible root cause nitrosamine formation various pharmaceutical,eng,ChemicalEngineering,2023
Saudi Pharm. J.,update current status prospect nitrosation pathway possible root cause nitrosamine formation various pharmaceutical,eng,HealthandWellness,2023
Saudi Pharm. J.,update current status prospect nitrosation pathway possible root cause nitrosamine formation various pharmaceutical,eng,"Biotechnology,BioengineeringandLifeSciences",2023
Int. Endod. J.,tideglusib enhances odontogenic differentiation human dental pulp stem cell vitro,eng,MedicalResearch,2023
Int. Endod. J.,tideglusib enhances odontogenic differentiation human dental pulp stem cell vitro,eng,"Biotechnology,BioengineeringandLifeSciences",2023
Antidiabetic Medicinal Plants and Herbal Treatments,bioactive component bitter melon (momordica charantia l.) antidiabetic response,eng,MedicalResearch,2023
Antidiabetic Medicinal Plants and Herbal Treatments,bioactive component bitter melon (momordica charantia l.) antidiabetic response,eng,"Biotechnology,BioengineeringandLifeSciences",2023
Antidiabetic Medicinal Plants and Herbal Treatments,bioactive component bitter melon (momordica charantia l.) antidiabetic response,eng,HealthandWellness,2023
Open Forum Infect. Dis.,high-sensitivity troponins subclinical coronary atherosclerosis evaluated coronary calcium score among older asian living well-controlled human immunodeficiency virus,eng,MedicalResearch,2023
Open Forum Infect. Dis.,high-sensitivity troponins subclinical coronary atherosclerosis evaluated coronary calcium score among older asian living well-controlled human immunodeficiency virus,eng,HealthandWellness,2023
Open Forum Infect. Dis.,high-sensitivity troponins subclinical coronary atherosclerosis evaluated coronary calcium score among older asian living well-controlled human immunodeficiency virus,eng,"Biotechnology,BioengineeringandLifeSciences",2023
Constr. Econ. Build.,utility value contract terms: case study interior contractor,eng,EducationandSocialSciences,2023
PM R,effectiveness dextrose prolotherapy treatment chronic plantar fasciitis: systematic review meta-analysis randomized controlled trial,eng,MedicalResearch,2023
PM R,effectiveness dextrose prolotherapy treatment chronic plantar fasciitis: systematic review meta-analysis randomized controlled trial,eng,HealthandWellness,2023
Turk. J. Math.,polynomial taking integer value prime function field,eng,ComputationalTechnologies,2023
Turk. J. Math.,polynomial taking integer value prime function field,eng,Physics,2023
Turk. J. Math.,polynomial taking integer value prime function field,eng,MaterialsScience,2023
Sci. Rep.,vitro vivo study plant-produced atezolizumab potential immunotherapeutic antibody,eng,MedicalResearch,2023
Sci. Rep.,vitro vivo study plant-produced atezolizumab potential immunotherapeutic antibody,eng,"Biotechnology,BioengineeringandLifeSciences",2023
SpringerBriefs Appl. Sci. Technol.,summary,eng,EnvironmentalScience,2023
SpringerBriefs Appl. Sci. Technol.,summary,eng,EnvironmentalPolicyandGovernance,2023
SpringerBriefs Appl. Sci. Technol.,summary,eng,RenewableEnergy,2023
Asian Philos.,buddhism spinoza three kind knowledge,eng,EducationandSocialSciences,2023
J. Photochem. Photobiol. A Chem.,comparative study indolium-fluorophore conjugate dual sensor cyanide ion aqueous medium,eng,ChemicalEngineering,2023
J. Photochem. Photobiol. A Chem.,comparative study indolium-fluorophore conjugate dual sensor cyanide ion aqueous medium,eng,Nanotechnology,2023
J. Photochem. Photobiol. A Chem.,comparative study indolium-fluorophore conjugate dual sensor cyanide ion aqueous medium,eng,"Biotechnology,BioengineeringandLifeSciences",2023
Mov. Disord. Clin. Pract.,expert consensus use on-demand treatment episode parkinson's disease: modified delphi panel,eng,MedicalResearch,2023
Mov. Disord. Clin. Pract.,expert consensus use on-demand treatment episode parkinson's disease: modified delphi panel,eng,HealthandWellness,2023
Lect. Notes Comput. Sci.,fast electromagnetic field pattern calculation fourier neural operator,eng,ComputationalTechnologies,2023
Lect. Notes Comput. Sci.,fast electromagnetic field pattern calculation fourier neural operator,eng,Physics,2023
Plant Cell Physiol.,daidzein hydroxylation cyp81e63 involved biosynthesis miroestrol pueraria mirifica,eng,"Biotechnology,BioengineeringandLifeSciences",2023
Plant Cell Physiol.,daidzein hydroxylation cyp81e63 involved biosynthesis miroestrol pueraria mirifica,eng,ChemicalEngineering,2023
Plant Cell Physiol.,daidzein hydroxylation cyp81e63 involved biosynthesis miroestrol pueraria mirifica,eng,HealthandWellness,2023
World. J. Clin. Pediatr.,"prevalence gastroesophageal reflux disease child extraesophageal manifestation using combined-video, multichannel intraluminal impedance-ph study",eng,MedicalResearch,2023
World. J. Clin. Pediatr.,"prevalence gastroesophageal reflux disease child extraesophageal manifestation using combined-video, multichannel intraluminal impedance-ph study",eng,HealthandWellness,2023
Translational Vis. Sci. Technol.,disagreement radial peripapillary capillary density among four optical coherence tomography angiography device,eng,MedicalResearch,2023
Fungal Ecol.,temporal dynamic ectomycorrhizal fungal community shorea siamensis forest fragment,eng,EcologyandConservation,2023
Fungal Ecol.,temporal dynamic ectomycorrhizal fungal community shorea siamensis forest fragment,eng,EnvironmentalScience,2023
Fungal Ecol.,temporal dynamic ectomycorrhizal fungal community shorea siamensis forest fragment,eng,EnvironmentalPolicyandGovernance,2023
Crit. Stud. Contemp. Fict.,time side?: homo economicus time-travel romance,eng,EducationandSocialSciences,2023
Electrochim Acta,3d-printed polyacrylamide-based hydrogel polymer electrolyte flexible zinc-ion battery,eng,RenewableEnergy,2023
Electrochim Acta,3d-printed polyacrylamide-based hydrogel polymer electrolyte flexible zinc-ion battery,eng,MaterialsScience,2023
Electrochim Acta,3d-printed polyacrylamide-based hydrogel polymer electrolyte flexible zinc-ion battery,eng,ChemicalEngineering,2023
Electrochim Acta,3d-printed polyacrylamide-based hydrogel polymer electrolyte flexible zinc-ion battery,eng,Physics,2023
Electrochim Acta,3d-printed polyacrylamide-based hydrogel polymer electrolyte flexible zinc-ion battery,eng,Nanotechnology,2023
BMC Oral Health,association oral hypofunction general health: systematic review,eng,MedicalResearch,2023
BMC Oral Health,association oral hypofunction general health: systematic review,eng,HealthandWellness,2023
Int. J. Pharm.,metformin curcumin co-encapsulated chitosan/alginate nanoparticles effective oral carrier pain-like behavior mouse,eng,MedicalResearch,2023
Int. J. Pharm.,metformin curcumin co-encapsulated chitosan/alginate nanoparticles effective oral carrier pain-like behavior mouse,eng,"Biotechnology,BioengineeringandLifeSciences",2023
Int. J. Pharm.,metformin curcumin co-encapsulated chitosan/alginate nanoparticles effective oral carrier pain-like behavior mouse,eng,Nanotechnology,2023
Lect. Notes Civ. Eng.,determinant ride-hailing application adoption: travelers’ characteristic attitude affect adoption new online mobility platform bangkok?,eng,EducationandSocialSciences,2023
Lect. Notes Civ. Eng.,determinant ride-hailing application adoption: travelers’ characteristic attitude affect adoption new online mobility platform bangkok?,eng,EnvironmentalPolicyandGovernance,2023
J Chem Educ,design conduct lab@home chemistry experiment: effect strong acid base buffered unbuffered system,eng,EducationandSocialSciences,2023
J Chem Educ,design conduct lab@home chemistry experiment: effect strong acid base buffered unbuffered system,eng,Chemistry,2023
J Chem Educ,design conduct lab@home chemistry experiment: effect strong acid base buffered unbuffered system,eng,ChemicalEngineering,2023
HIV Med.,"efficacy safety switching bictegravir, emtricitabine, tenofovir alafenamide virologically suppressed asian adult living hiv: pooled analysis three international phase iii randomized trial",eng,MedicalResearch,2023
HIV Med.,"efficacy safety switching bictegravir, emtricitabine, tenofovir alafenamide virologically suppressed asian adult living hiv: pooled analysis three international phase iii randomized trial",eng,HealthandWellness,2023
HIV Med.,"efficacy safety switching bictegravir, emtricitabine, tenofovir alafenamide virologically suppressed asian adult living hiv: pooled analysis three international phase iii randomized trial",eng,"Biotechnology,BioengineeringandLifeSciences",2023
IEEE Access,real-time identification malignant biliary stricture cholangioscopy image using explainable convolutional neural network heatmaps,eng,MedicalResearch,2023
IEEE Access,real-time identification malignant biliary stricture cholangioscopy image using explainable convolutional neural network heatmaps,eng,"Biotechnology,BioengineeringandLifeSciences",2023
IEEE Access,real-time identification malignant biliary stricture cholangioscopy image using explainable convolutional neural network heatmaps,eng,ComputationalTechnologies,2023
Antidiabetic Medicinal Plants and Herbal Treatments,"phytochemical constituents, antidiabetic potential pharmacological activity mulberry (morus alba l.)",eng,MedicalResearch,2023
Antidiabetic Medicinal Plants and Herbal Treatments,"phytochemical constituents, antidiabetic potential pharmacological activity mulberry (morus alba l.)",eng,"Biotechnology,BioengineeringandLifeSciences",2023
Antidiabetic Medicinal Plants and Herbal Treatments,"phytochemical constituents, antidiabetic potential pharmacological activity mulberry (morus alba l.)",eng,HealthandWellness,2023
J. High Energy Phys.,comment non-invertible symmetry argyres-douglas theory,eng,Physics,2023
"Sens Actuators, B Chem",portable smartphone-compatible ratiometric electrochemical sensor ultrahigh sensitivity anticancer drug mitoxantrone sensing,eng,MedicalResearch,2023
"Sens Actuators, B Chem",portable smartphone-compatible ratiometric electrochemical sensor ultrahigh sensitivity anticancer drug mitoxantrone sensing,eng,"Biotechnology,BioengineeringandLifeSciences",2023
"Sens Actuators, B Chem",portable smartphone-compatible ratiometric electrochemical sensor ultrahigh sensitivity anticancer drug mitoxantrone sensing,eng,Nanotechnology,2023
"Sens Actuators, B Chem",portable smartphone-compatible ratiometric electrochemical sensor ultrahigh sensitivity anticancer drug mitoxantrone sensing,eng,ComputationalTechnologies,2023
PLoS ONE,cho-produced rbd-fc subunit vaccine alternative adjuvant generate immune response sars-cov-2,eng,MedicalResearch,2023
PLoS ONE,cho-produced rbd-fc subunit vaccine alternative adjuvant generate immune response sars-cov-2,eng,"Biotechnology,BioengineeringandLifeSciences",2023
PLoS ONE,cho-produced rbd-fc subunit vaccine alternative adjuvant generate immune response sars-cov-2,eng,HealthandWellness,2023
Contemp. Clin. Trials Comm.,decision making invasive non-invasive optional procedure within acute hiv research cohort bangkok,eng,MedicalResearch,2023
Contemp. Clin. Trials Comm.,decision making invasive non-invasive optional procedure within acute hiv research cohort bangkok,eng,EnvironmentalPolicyandGovernance,2023
Nanomed. Nanotechnol. Biol. Med.,coatsome-replicon vehicles: self-replicating rna vaccine infectious disease,eng,"Biotechnology,BioengineeringandLifeSciences",2023
Nanomed. Nanotechnol. Biol. Med.,coatsome-replicon vehicles: self-replicating rna vaccine infectious disease,eng,MedicalResearch,2023
Eur. Phys. J. C,new supersymmetric ads5 black string 5d n= 4 gauged supergravity,eng,Physics,2023
Pediatr. Dermatol.,topical corticosteroid phobia adolescent eczema caregiver child adolescent eczema: cross-sectional survey,eng,MedicalResearch,2023
Pediatr. Dermatol.,topical corticosteroid phobia adolescent eczema caregiver child adolescent eczema: cross-sectional survey,eng,HealthandWellness,2023
Pediatr. Dermatol.,topical corticosteroid phobia adolescent eczema caregiver child adolescent eczema: cross-sectional survey,eng,EducationandSocialSciences,2023
rEFLections,analysis medical students’ performance word stress pattern english polysyllabic medical term,eng,MedicalResearch,2023
rEFLections,analysis medical students’ performance word stress pattern english polysyllabic medical term,eng,EducationandSocialSciences,2023
BMJ Case Rep.,transient depersonalisation/derealisation syndrome tramadol,eng,MedicalResearch,2023
BMJ Case Rep.,transient depersonalisation/derealisation syndrome tramadol,eng,HealthandWellness,2023
Prev. Vet. Med.,"qualitative study knowledge, attitude, practice (kap) toward swine influenza, information pig farm zoonosis reporting system thailand",eng,"Biotechnology,BioengineeringandLifeSciences",2023
Prev. Vet. Med.,"qualitative study knowledge, attitude, practice (kap) toward swine influenza, information pig farm zoonosis reporting system thailand",eng,HealthandWellness,2023
Prev. Vet. Med.,"qualitative study knowledge, attitude, practice (kap) toward swine influenza, information pig farm zoonosis reporting system thailand",eng,AgricultureandFoodScience,2023
Prev. Vet. Med.,"qualitative study knowledge, attitude, practice (kap) toward swine influenza, information pig farm zoonosis reporting system thailand",eng,EnvironmentalPolicyandGovernance,2023
"Int. Tech. Conf. Circuits/Syst., Comput., Commun., ITC-CSCC",effect low-geometrical-precision pcb manufacturing mmwave passive metasurfaces,eng,ComputationalTechnologies,2023
